RreffOffset	RreffValue	RreffAbs	RreffAbsOhm	RcorrOffset	RcorrValue	RcorrAbs	RcorrAbsOhm	Time	TimeStamp	Data	DeltaRAbsOhm	ef
-60	88590	88650	0,01720033628	161	85382	85221	0,01653502378	964800	1499557998	8/7/17 23:53:18	-0,0006653124997	0,450502
-31	88558	88589	0,01718850074	132	85320	85188	0,01652862095	968400	1499561598	9/7/17 00:53:18	-0,0006598797934	0,450688
-85	88525	88610	0,01719257527	153	85288	85135	0,01651833761	972000	1499565198	9/7/17 01:53:18	-0,0006742376601	0,450198
-33	88487	88520	0,017175113	141	85211	85070	0,01650572597	975600	1499568798	9/7/17 02:53:18	-0,0006693870295	0,450363
-31	88492	88523	0,01717569508	135	85204	85069	0,01650553195	979200	1499572398	9/7/17 03:53:18	-0,0006701631304	0,450337
-35	88438	88473	0,01716599381	193	85228	85035	0,01649893509	982800	1499575998	9/7/17 04:53:18	-0,0006670587268	0,450443
-9	88407	88416	0,01715493438	243	85127	84884	0,01646963728	986400	1499579598	9/7/17 05:53:18	-0,000685297098	0,449822
-35	88426	88461	0,01716366551	210	85158	84948	0,01648205489	990000	1499583198	9/7/17 06:53:18	-0,0006816106187	0,449947
-12	88488	88500	0,0171712325	148	85167	85019	0,01649583068	993600	1499586798	9/7/17 07:53:18	-0,0006754018115	0,450158
-41	88393	88434	0,01715842683	148	85139	84991	0,01649039798	997200	1499590398	9/7/17 08:53:18	-0,0006680288529	0,450410
56	88436	88380	0,01714794947	139	85054	84915	0,01647565206	1000800	1499593998	9/7/17 09:53:18	-0,0006722974079	0,450264
-14	88364	88378	0,01714756142	189	85100	84911	0,01647487596	1004400	1499597598	9/7/17 10:53:18	-0,0006726854583	0,450251
0	88352	88352	0,01714251676	156	85021	84865	0,0164659508	1008000	1499601198	9/7/17 11:53:18	-0,0006765659628	0,450119
-113	88423	88536	0,0171782174	42	85056	85014	0,01649486056	1011600	1499604798	9/7/17 12:53:18	-0,0006833568458	0,449888
-140	88317	88457	0,01716288941	64	85101	85037	0,01649932314	1015200	1499608398	9/7/17 13:53:18	-0,0006635662727	0,450562
-204	88423	88627	0,0171958737	13	85110	85097	0,01651096465	1018800	1499611998	9/7/17 14:53:18	-0,0006849090476	0,449835
-290	88442	88732	0,01721624635	-143	85178	85321	0,0165544263	1022400	1499615598	9/7/17 15:53:18	-0,0006618200457	0,450621
-441	88669	89110	0,01728958788	-89	85346	85435	0,01657654518	1026000	1499619198	9/7/17 16:53:18	-0,0007130427053	0,448881
-562	88889	89451	0,01735575049	-363	85523	85886	0,01666405055	1029600	1499622798	9/7/17 17:53:18	-0,0006916999305	0,449604
-773	89105	89878	0,01743859926	-467	85789	86256	0,01673583989	1033200	1499626398	9/7/17 18:53:18	-0,0007027593683	0,449229
-199	90172	90371	0,01753425369	-85	86811	86896	0,01686001603	1036800	1499629998	9/7/17 19:53:18	-0,0006742376601	0,450198
-71	89460	89531	0,0173712725	106	86184	86078	0,0167013034	1040400	1499633598	9/7/17 20:53:18	-0,0006699691052	0,450344
-85	89385	89470	0,01735943696	84	85991	85907	0,01666812508	1044000	1499637198	9/7/17 21:53:18	-0,00069131188	0,449617
-75	89102	89177	0,01730258757	108	85822	85714	0,01663067822	1047600	1499640798	9/7/17 22:53:18	-0,0006719093574	0,450277
-15	88920	88935	0,01725563347	136	85672	85536	0,01659614173	1051200	1499644398	9/7/17 23:53:18	-0,000659491743	0,450701
-44	88845	88889	0,01724670831	165	85592	85427	0,01657499298	1054800	1499647998	10/7/17 00:53:18	-0,0006717153322	0,450284
-66	88808	88874	0,01724379793	171	85481	85310	0,01655229202	1058400	1499651598	10/7/17 01:53:18	-0,0006915059052	0,449611
-95	88702	88797	0,01722885799	211	85484	85273	0,01654511309	1062000	1499655198	10/7/17 02:53:18	-0,0006837448962	0,449875
-32	88736	88768	0,01722323126	140	85445	85305	0,0165513219	1065600	1499658798	10/7/17 03:53:18	-0,0006719093574	0,450277
-33	88737	88770	0,01722361931	182	85466	85284	0,01654724737	1069200	1499662398	10/7/17 04:53:18	-0,0006763719376	0,450125
-30	88800	88830	0,01723526082	213	85436	85223	0,01653541183	1072800	1499665998	10/7/17 05:53:18	-0,00069984899	0,449328
-7	88622	88629	0,01719626175	195	85375	85180	0,01652706875	1076400	1499669598	10/7/17 06:53:18	-0,0006691930043	0,450370
-31	88653	88684	0,01720693314	112	85393	85281	0,01654666529	1080000	1499673198	10/7/17 07:53:18	-0,0006602678439	0,450674
-8	88640	88648	0,01719994823	211	85281	85070	0,01650572597	1083600	1499676798	10/7/17 08:53:18	-0,0006942222584	0,449519
-21	88628	88649	0,01720014225	149	85345	85196	0,01653017315	1087200	1499680398	10/7/17 09:53:18	-0,0006699691052	0,450344
-6	88572	88578	0,01718636646	177	85298	85121	0,01651562126	1090800	1499683998	10/7/17 10:53:18	-0,0006707452061	0,450317
-29	88521	88550	0,01718093376	136	85295	85159	0,01652299422	1094400	1499687598	10/7/17 11:53:18	-0,0006579395412	0,450754
-2	88533	88535	0,01717802338	190	85265	85075	0,0165066961	1098000	1499691198	10/7/17 12:53:18	-0,0006713272817	0,450297
-198	88550	88748	0,01721935075	76	85288	85212	0,01653327755	1101600	1499694798	10/7/17 13:53:18	-0,0006860731989	0,449795
-166	88795	88961	0,01726067812	-47	85633	85680	0,01662408136	1105200	1499698398	10/7/17 14:53:18	-0,0006365967663	0,451483
-339	89184	89523	0,0173697203	-110	85819	85929	0,01667239364	1108800	1499701998	10/7/17 15:53:18	-0,000697326662	0,449413
-346	89344	89690	0,01740212251	-84	85950	86034	0,01669276629	1112400	1499705598	10/7/17 16:53:18	-0,000709356226	0,449005
-479	89639	90118	0,01748516531	-219	86261	86480	0,01677930154	1116000	1499709198	10/7/17 17:53:18	-0,000705863772	0,449124
-561	90681	91242	0,01770324966	-361	87260	87621	0,01700068432	1119600	1499712798	10/7/17 18:53:18	-0,0007025653431	0,449236
-280	90753	91033	0,01766269839	-49	87378	87427	0,01696304343	1123200	1499716398	10/7/17 19:53:18	-0,0006996549647	0,449334
-148	90461	90609	0,0175804317	42	87106	87064	0,01689261227	1126800	1499719998	10/7/17 20:53:18	-0,0006878194259	0,449736
-60	90212	90272	0,0175150452	169	86929	86760	0,0168336286	1130400	1499723598	10/7/17 21:53:18	-0,0006814165935	0,449954
-87	89913	90000	0,01746227033	110	86493	86383	0,01676048109	1134000	1499727198	10/7/17 22:53:18	-0,0007017892422	0,449262
29	89729	89700	0,01740406277	124	86357	86233	0,01673137731	1137600	1499730798	10/7/17 23:53:18	-0,0006726854583	0,450251
13	89548	89535	0,0173720486	186	86223	86037	0,01669334836	1141200	1499734398	11/7/17 00:53:18	-0,0006787002403	0,450046
17	89420	89403	0,01734643727	203	86074	85871	0,01666114018	1144800	1499737998	11/7/17 01:53:18	-0,000685297098	0,449822
6	89325	89319	0,01733013916	229	86052	85823	0,01665182697	1148400	1499741598	11/7/17 02:53:18	-0,0006783121899	0,450059
-1	89240	89241	0,01731500519	203	86007	85804	0,01664814049	1152000	1499745198	11/7/17 03:53:18	-0,0006668647015	0,450449
16	89172	89156	0,01729851304	212	85888	85676	0,01662330526	1155600	1499748798	11/7/17 04:53:18	-0,0006752077863	0,450165
46	89183	89137	0,01729482656	282	85808	85526	0,01659420147	1159200	1499752398	11/7/17 05:53:18	-0,0007006250909	0,449301
61	89093	89032	0,01727445392	188	85775	85587	0,01660603701	1162800	1499755998	11/7/17 06:53:18	-0,0006684169034	0,450396
63	89069	89006	0,01726940926	185	85789	85604	0,01660933544	1166400	1499759598	11/7/17 07:53:18	-0,0006600738186	0,450681
53	88973	88920	0,01725272309	199	85727	85528	0,01659458952	1170000	1499763198	11/7/17 08:53:18	-0,0006581335664	0,450747
0	89015	89015	0,01727115549	234	85741	85507	0,01659051499	1173600	1499766798	11/7/17 09:53:18	-0,0006806404926	0,449980
39	88985	88946	0,01725776775	224	85677	85453	0,01658003763	1177200	1499770398	11/7/17 10:53:18	-0,0006777301142	0,450079
42	88942	88900	0,01724884259	244	85654	85410	0,01657169455	1180800	1499773998	11/7/17 11:53:18	-0,0006771480385	0,450099
20	88878	88858	0,01724069353	169	85587	85418	0,01657324675	1184400	1499777598	11/7/17 12:53:18	-0,0006674467772	0,450429
-127	88939	89066	0,01728105077	76	85677	85601	0,01660875337	1188000	1499781198	11/7/17 13:53:18	-0,0006722974079	0,450264
-137	89134	89271	0,01732082594	108	85912	85804	0,01664814049	1191600	1499784798	11/7/17 14:53:18	-0,0006726854583	0,450251
-190	89187	89377	0,01734139262	36	85906	85870	0,01666094615	1195200	1499788398	11/7/17 15:53:18	-0,0006804464674	0,449987
-254	89348	89602	0,01738504829	-63	86031	86094	0,0167044078	1198800	1499791998	11/7/17 16:53:18	-0,0006806404926	0,449980
-310	89790	90100	0,01748167286	-210	86467	86677	0,01681752451	1202400	1499795598	11/7/17 17:53:18	-0,0006641483484	0,450542
-1274	90792	92066	0,01786312645	-1143	87574	88717	0,01721333597	1206000	1499799198	11/7/17 18:53:18	-0,0006497904817	0,451032
-601	91217	91818	0,0178150082	-363	87918	88281	0,01712874097	1209600	1499802798	11/7/17 19:53:18	-0,0006862672241	0,449789
-229	90815	91044	0,01766483267	-55	87438	87493	0,01697584909	1213200	1499806398	11/7/17 20:53:18	-0,0006889835773	0,449697
-136	90463	90599	0,01757849144	79	87105	87026	0,01688523931	1216800	1499809998	11/7/17 21:53:18	-0,0006932521323	0,449552
-117	90198	90315	0,01752338828	35	86938	86903	0,01686137421	1220400	1499813598	11/7/17 22:53:18	-0,0006620140709	0,450615
-7	90062	90069	0,01747565807	100	86700	86600	0,01680258457	1224000	1499817198	11/7/17 23:53:18	-0,0006730735088	0,450238
-84	89856	89940	0,01745062882	131	86538	86407	0,0167651377	1227600	1499820798	12/7/17 00:53:18	-0,0006854911232	0,449815
-48	89709	89757	0,0174151222	132	86364	86232	0,01673118328	1231200	1499824398	12/7/17 01:53:18	-0,0006839389214	0,449868
-84	89551	89635	0,01739145113	115	86204	86089	0,01670343768	1234800	1499827998	12/7/17 02:53:18	-0,0006880134512	0,449730
-53	89459	89512	0,01736758602	138	86207	86069	0,01669955717	1238400	1499831598	12/7/17 03:53:18	-0,0006680288529	0,450410
-94	89385	89479	0,01736118319	72	86103	86031	0,01669218421	1242000	1499835198	12/7/17 04:53:18	-0,000668998979	0,450377
-104	89300	89404	0,0173466313	179	86075	85896	0,01666599081	1245600	1499838798	12/7/17 05:53:18	-0,0006806404926	0,449980
-87	89273	89360	0,01733809419	127	86038	85911	0,01666890119	1249200	1499842398	12/7/17 06:53:18	-0,0006691930043	0,450370
-78	89181	89259	0,01731849764	169	85952	85783	0,01664406596	1252800	1499845998	12/7/17 07:53:18	-0,0006744316854	0,450192
-97	89129	89226	0,01731209481	159	85886	85727	0,01663320054	1256400	1499849598	12/7/17 08:53:18	-0,0006788942656	0,450040
-76	89171	89247	0,01731616934	123	85873	85750	0,01663766312	1260000	1499853198	12/7/17 09:53:18	-0,0006785062151	0,450053
-68	89083	89151	0,01729754292	149	85721	85572	0,01660312663	1263600	1499856798	12/7/17 10:53:18	-0,0006944162836	0,449512
-44	88981	89025	0,01727309574	134	85708	85574	0,01660351468	1267200	1499860398	12/7/17 11:53:18	-0,0006695810547	0,450357
-88	88995	89083	0,0172843492	172	85744	85572	0,01660312663	1270800	1499863998	12/7/17 12:53:18	-0,0006812225683	0,449960
-106	88990	89096	0,01728687153	39	85756	85717	0,01663126029	1274400	1499867598	12/7/17 13:53:18	-0,0006556112384	0,450833
-217	89234	89451	0,01735575049	92	85936	85844	0,0166559015	1278000	1499871198	12/7/17 14:53:18	-0,00069984899	0,449328
-205	89419	89624	0,01738931685	75	86145	86070	0,0166997512	1281600	1499874798	12/7/17 15:53:18	-0,000689565653	0,449677
-375	89660	90035	0,01746906122	-138	86355	86493	0,01678182387	1285200	1499878398	12/7/17 16:53:18	-0,0006872373503	0,449756
-553	89900	90453	0,01755016376	-275	86569	86844	0,01684992672	1288800	1499881998	12/7/17 17:53:18	-0,0007002370404	0,449315
-2207	89608	91815	0,01781442612	-1830	86265	88095	0,01709265228	1292400	1499885598	12/7/17 18:53:18	-0,0007217738405	0,448585
-670	90693	91363	0,01772672672	-420	87423	87843	0,01704375792	1296000	1499889198	12/7/17 19:53:18	-0,0006829687953	0,449901
-414	90384	90798	0,01761710246	-121	87012	87133	0,01690600001	1299600	1499892798	12/7/17 20:53:18	-0,0007111024531	0,448946
-464	89852	90316	0,01752358231	-276	86628	86904	0,01686156823	1303200	1499896398	12/7/17 21:53:18	-0,0006620140709	0,450615
-130	90020	90150	0,01749137412	104	86688	86584	0,01679948016	1306800	1499899998	12/7/17 22:53:18	-0,0006918939557	0,449598
-69	89921	89990	0,01746033008	92	86547	86455	0,01677445091	1310400	1499903598	12/7/17 23:53:18	-0,0006858791737	0,449802
-88	89665	89753	0,0174143461	155	86397	86242	0,01673312354	1314000	1499907198	13/7/17 00:53:18	-0,0006812225683	0,449960
-35	89618	89653	0,01739494358	166	86256	86090	0,0167036317	1317600	1499910798	13/7/17 01:53:18	-0,00069131188	0,449617
10	89468	89458	0,01735710866	85	86181	86096	0,01670479585	1321200	1499914398	13/7/17 02:53:18	-0,0006523128096	0,450946
-77	89354	89431	0,01735186998	121	86088	85967	0,0166797666	1324800	1499917998	13/7/17 03:53:18	-0,0006721033826	0,450271
-64	89329	89393	0,01734449702	111	86060	85949	0,01667627414	1328400	1499921598	13/7/17 04:53:18	-0,0006682228781	0,450403
-39	89326	89365	0,01733906432	185	85925	85740	0,01663572287	1332000	1499925198	13/7/17 05:53:18	-0,000703341444	0,449209
-103	89223	89326	0,01733149733	95	85898	85803	0,01664794646	1335600	1499928798	13/7/17 06:53:18	-0,000683550871	0,449881
-61	89106	89167	0,01730064732	119	85852	85733	0,0166343647	1339200	1499932398	13/7/17 07:53:18	-0,0006662826259	0,450469
-31	89209	89240	0,01731481116	200	85827	85627	0,01661379802	1342800	1499935998	13/7/17 08:53:18	-0,0007010131413	0,449288
